"county_geoid","place_geoid","tract_geoid","county","place","tract","county_pop","place_pop","tract_pop","overlap_percent"
6065,639598,6065043010,"Riverside","Lakeland Village CDP","Census Tract 430.10, Riverside County, California",2411439,13002,5956,0.113539244764873
6037,602462,6037430723,"Los Angeles","Arcadia","Census Tract 4307.23, Los Angeles County, California",10081570,58152,4365,1
6073,658520,6073017054,"San Diego","Poway","Census Tract 170.54, San Diego County, California",3316073,49701,5731,1
6019,627000,6019003400,"Fresno","Fresno","Census Tract 34, Fresno County, California",984521,525010,5456,1
6081,647486,6081613501,"San Mateo","Millbrae","Census Tract 6135.01, San Mateo County, California",767423,22625,5341,0.00233427222971333
6081,665028,6081613501,"San Mateo","San Bruno","Census Tract 6135.01, San Mateo County, California",767423,43083,5341,0.00723092629446498
6081,631708,6081613501,"San Mateo","Half Moon Bay","Census Tract 6135.01, San Mateo County, California",767423,12834,5341,0.990434801475822
6005,683094,6005000402,"Amador","Volcano CDP","Census Tract 4.02, Amador County, California",38429,40,4639,0.0225024339287702
6005,636980,6005000402,"Amador","Jackson","Census Tract 4.02, Amador County, California",38429,4751,4639,0.0106034974788443
6005,657148,6005000402,"Amador","Pine Grove CDP","Census Tract 4.02, Amador County, California",38429,1762,4639,0.534081136133311
6005,659896,6005000402,"Amador","Red Corral CDP","Census Tract 4.02, Amador County, California",38429,1787,4639,0.432812932459075
6081,654806,6081603300,"San Mateo","Pacifica","Census Tract 6033, San Mateo County, California",767423,38984,6395,1
6029,603526,6029000910,"Kern","Bakersfield","Census Tract 9.10, Kern County, California",887641,377917,11403,1
6059,602000,6059087806,"Orange","Anaheim","Census Tract 878.06, Orange County, California",3168044,349964,6654,0.668359256782517
6059,673962,6059087806,"Orange","Stanton","Census Tract 878.06, Orange County, California",3168044,38377,6654,0.303543449776859
6059,629000,6059087806,"Orange","Garden Grove","Census Tract 878.06, Orange County, California",3168044,173258,6654,0.0280972934406245
6059,673962,6059087902,"Orange","Stanton","Census Tract 879.02, Orange County, California",3168044,38377,5408,0.972101303380243
6059,629000,6059087902,"Orange","Garden Grove","Census Tract 879.02, Orange County, California",3168044,173258,5408,0.0278986966197569
6111,622370,6111005100,"Ventura","El Rio CDP","Census Tract 51, Ventura County, California",847263,6297,4099,1
6111,678582,6111006301,"Ventura","Thousand Oaks","Census Tract 63.01, Ventura County, California",847263,127873,6502,1
6081,654806,6081602700,"San Mateo","Pacifica","Census Tract 6027, San Mateo County, California",767423,38984,6464,1
6013,657288,6013359103,"Contra Costa","Pinole","Census Tract 3591.03, Contra Costa County, California",1142251,19279,5237,1
6037,671806,6037430502,"Los Angeles","Sierra Madre","Census Tract 4305.02, Los Angeles County, California",10081570,10932,6902,1
6095,681666,6095251902,"Solano","Vallejo","Census Tract 2519.02, Solano County, California",441829,121267,6173,1
6065,649270,6065042623,"Riverside","Moreno Valley","Census Tract 426.23, Riverside County, California",2411439,207289,3939,1
6065,646842,6065042728,"Riverside","Menifee","Census Tract 427.28, Riverside County, California",2411439,90349,2229,0.963247714273825
6065,656700,6065042728,"Riverside","Perris","Census Tract 427.28, Riverside County, California",2411439,77290,2229,0.0367522857261752
6047,681312,6047001801,"Merced","University of California-Merced CDP","Census Tract 18.01, Merced County, California",271382,0,5719,0.128029933637988
6047,646898,6047001801,"Merced","Merced","Census Tract 18.01, Merced County, California",271382,82662,5719,0.871970066362012
6037,644000,6037127604,"Los Angeles","Los Angeles","Census Tract 1276.04, Los Angeles County, California",10081570,3966936,3157,1
6037,683332,6037403403,"Los Angeles","Walnut","Census Tract 4034.03, Los Angeles County, California",10081570,29903,4898,1
6081,617918,6081601604,"San Mateo","Daly City","Census Tract 6016.04, San Mateo County, California",767423,106677,2513,1
6059,602000,6059021812,"Orange","Anaheim","Census Tract 218.12, Orange County, California",3168044,349964,6535,0.53940603360469
6059,686832,6059021812,"Orange","Yorba Linda","Census Tract 218.12, Orange County, California",3168044,67725,6535,0.46059396639531
6071,665000,6071007410,"San Bernardino","San Bernardino","Census Tract 74.10, San Bernardino County, California",2149031,216089,5922,0.658707039962138
6071,633588,6071007410,"San Bernardino","Highland","Census Tract 74.10, San Bernardino County, California",2149031,55049,5922,0.341292960037863
6037,644000,6037265602,"Los Angeles","Los Angeles","Census Tract 2656.02, Los Angeles County, California",10081570,3966936,3044,1
6037,644000,6037267901,"Los Angeles","Los Angeles","Census Tract 2679.01, Los Angeles County, California",10081570,3966936,2428,1
6037,624477,6037535001,"Los Angeles","Florence-Graham CDP","Census Tract 5350.01, Los Angeles County, California",10081570,65716,4512,1
6037,644000,6037132002,"Los Angeles","Los Angeles","Census Tract 1320.02, Los Angeles County, California",10081570,3966936,3354,1
6041,623168,6041115000,"Marin","Fairfax","Census Tract 1150, Marin County, California",259943,7578,7528,0.0045196840648834
6041,664434,6041115000,"Marin","San Anselmo","Census Tract 1150, Marin County, California",259943,12525,7528,0.264288079367936
6041,672184,6041115000,"Marin","Sleepy Hollow CDP","Census Tract 1150, Marin County, California",259943,2273,7528,0.73119223656718
6075,667000,6075017700,"San Francisco","San Francisco","Census Tract 177, San Francisco County, California",874961,874961,1915,1
6075,667000,6075021800,"San Francisco","San Francisco","Census Tract 218, San Francisco County, California",874961,874961,4095,1
6037,644000,6037203710,"Los Angeles","Los Angeles","Census Tract 2037.10, Los Angeles County, California",10081570,3966936,3270,1
6059,602000,6059086901,"Orange","Anaheim","Census Tract 869.01, Orange County, California",3168044,349964,8270,1
6075,667000,6075021500,"San Francisco","San Francisco","Census Tract 215, San Francisco County, California",874961,874961,5674,1
6037,645246,6037800410,"Los Angeles","Malibu","Census Tract 8004.10, Los Angeles County, California",10081570,12620,4031,1
6037,680000,6037650901,"Los Angeles","Torrance","Census Tract 6509.01, Los Angeles County, California",10081570,145492,5366,1
6111,654652,6111003801,"Ventura","Oxnard","Census Tract 38.01, Ventura County, California",847263,208154,5033,1
6065,616350,6065041805,"Riverside","Corona","Census Tract 418.05, Riverside County, California",2411439,166972,6205,1
6081,668252,6081607900,"San Mateo","San Mateo","Census Tract 6079, San Mateo County, California",767423,104333,2988,1
6101,686972,6101050102,"Sutter","Yuba City","Census Tract 501.02, Sutter County, California",96109,66516,5061,1
6071,659962,6071008402,"San Bernardino","Redlands","Census Tract 84.02, San Bernardino County, California",2149031,71198,6968,1
6019,614274,6019007902,"Fresno","Coalinga","Census Tract 79.02, Fresno County, California",984521,16906,2952,1
6037,655618,6037553702,"Los Angeles","Paramount","Census Tract 5537.02, Los Angeles County, California",10081570,54513,4723,1
6037,644000,6037104610,"Los Angeles","Los Angeles","Census Tract 1046.10, Los Angeles County, California",10081570,3966936,3386,1
6079,639670,6079010002,"San Luis Obispo","Lake Nacimiento CDP","Census Tract 100.02, San Luis Obispo County, California",282165,2981,4621,0.671498363228805
6079,653160,6079010002,"San Luis Obispo","Oak Shores CDP","Census Tract 100.02, San Luis Obispo County, California",282165,348,4621,0.328501636771195
6037,662644,6037670702,"Los Angeles","Rolling Hills Estates","Census Tract 6707.02, Los Angeles County, California",10081570,8169,5649,0.147418805353499
6037,659514,6037670702,"Los Angeles","Rancho Palos Verdes","Census Tract 6707.02, Los Angeles County, California",10081570,42030,5649,0.852581194646501
6065,662000,6065042004,"Riverside","Riverside","Census Tract 420.04, Riverside County, California",2411439,326414,3722,0.0114482864197024
6065,686244,6065042004,"Riverside","Woodcrest CDP","Census Tract 420.04, Riverside County, California",2411439,17859,3722,0.988551713580298
6065,656700,6065042719,"Riverside","Perris","Census Tract 427.19, Riverside County, California",2411439,77290,5470,0.224012279545012
6065,652624,6065042719,"Riverside","Nuevo CDP","Census Tract 427.19, Riverside County, California",2411439,7182,5470,0.602522705033229
6065,639836,6065042719,"Riverside","Lakeview CDP","Census Tract 427.19, Riverside County, California",2411439,2638,5470,0.173465015421759
6037,644000,6037209402,"Los Angeles","Los Angeles","Census Tract 2094.02, Los Angeles County, California",10081570,3966936,3963,1
6081,617918,6081600900,"San Mateo","Daly City","Census Tract 6009, San Mateo County, California",767423,106677,3965,1
6013,658226,6013357000,"Contra Costa","Port Costa CDP","Census Tract 3570, Contra Costa County, California",1142251,180,3317,0.153721328511354
6013,617274,6013357000,"Contra Costa","Crockett CDP","Census Tract 3570, Contra Costa County, California",1142251,3265,3317,0.846278671488647
6065,678120,6065043257,"Riverside","Temecula","Census Tract 432.57, Riverside County, California",2411439,113381,9318,0.129260898482147
6065,600464,6065043257,"Riverside","Aguanga CDP","Census Tract 432.57, Riverside County, California",2411439,805,9318,0.870739101517853
6065,662000,6065031601,"Riverside","Riverside","Census Tract 316.01, Riverside County, California",2411439,326414,4499,1
6037,644000,6037204110,"Los Angeles","Los Angeles","Census Tract 2041.10, Los Angeles County, California",10081570,3966936,3286,1
6065,646520,6065042901,"Riverside","Meadowbrook CDP","Census Tract 429.01, Riverside County, California",2411439,3414,7591,0.314971883646468
6065,630410,6065042901,"Riverside","Good Hope CDP","Census Tract 429.01, Riverside County, California",2411439,9195,7591,0.105062120508931
6065,639486,6065042901,"Riverside","Lake Elsinore","Census Tract 429.01, Riverside County, California",2411439,65817,7591,0.0271048330782277
6065,656700,6065042901,"Riverside","Perris","Census Tract 429.01, Riverside County, California",2411439,77290,7591,0.502649100423345
6065,610928,6065042901,"Riverside","Canyon Lake","Census Tract 429.01, Riverside County, California",2411439,11170,7591,0.050212062343027
6065,636448,6065045304,"Riverside","Indio","Census Tract 453.04, Riverside County, California",2411439,89469,10800,1
6065,655184,6065045115,"Riverside","Palm Desert","Census Tract 451.15, Riverside County, California",2411439,52575,1890,1
6079,649362,6079010503,"San Luis Obispo","Morro Bay","Census Tract 105.03, San Luis Obispo County, California",282165,10578,5429,1
6037,669154,6037504102,"Los Angeles","Santa Fe Springs","Census Tract 5041.02, Los Angeles County, California",10081570,17810,9,1
6037,630014,6037401101,"Los Angeles","Glendora","Census Tract 4011.01, Los Angeles County, California",10081570,51801,5582,1
6073,666000,6073008701,"San Diego","San Diego","Census Tract 87.01, San Diego County, California",3316073,1409573,3192,1
6071,681344,6071000820,"San Bernardino","Upland","Census Tract 8.20, San Bernardino County, California",2149031,76596,3874,1
6071,687056,6071010410,"San Bernardino","Yucca Valley","Census Tract 104.10, San Bernardino County, California",2149031,21622,3126,0.518225009222749
6071,634392,6071010410,"San Bernardino","Homestead Valley CDP","Census Tract 104.10, San Bernardino County, California",2149031,2865,3126,0.481774990777251
6071,687042,6071008706,"San Bernardino","Yucaipa","Census Tract 87.06, San Bernardino County, California",2149031,53416,14184,0.966077833259295
6071,646884,6071008706,"San Bernardino","Mentone CDP","Census Tract 87.06, San Bernardino County, California",2149031,9793,14184,0.02171416821399
6071,659962,6071008706,"San Bernardino","Redlands","Census Tract 87.06, San Bernardino County, California",2149031,71198,14184,0.0122079985267153
6065,646660,6065045604,"Riverside","Mecca CDP","Census Tract 456.04, Riverside County, California",2411439,6635,11044,0.366792313255585
6065,678456,6065045604,"Riverside","Thermal CDP","Census Tract 456.04, Riverside County, California",2411439,1333,11044,0.0436968744920673
6065,652302,6065045604,"Riverside","North Shore CDP","Census Tract 456.04, Riverside County, California",2411439,2756,11044,0.589510812252347
6073,666000,6073010005,"San Diego","San Diego","Census Tract 100.05, San Diego County, California",3316073,1409573,7803,1
6067,613588,6067008135,"Sacramento","Citrus Heights","Census Tract 81.35, Sacramento County, California",1524553,87373,4416,1
6111,610046,6111005304,"Ventura","Camarillo","Census Tract 53.04, Ventura County, California",847263,68122,5623,1
6037,644000,6037134101,"Los Angeles","Los Angeles","Census Tract 1341.01, Los Angeles County, California",10081570,3966936,5579,1
6065,655254,6065940500,"Riverside","Palm Springs","Census Tract 9405, Riverside County, California",2411439,47897,2150,1
6107,682954,6107001704,"Tulare","Visalia","Census Tract 17.04, Tulare County, California",461898,132104,7474,1
6065,633182,6065043504,"Riverside","Hemet","Census Tract 435.04, Riverside County, California",2411439,84542,8208,0.903533410687034
6065,667112,6065043504,"Riverside","San Jacinto","Census Tract 435.04, Riverside County, California",2411439,47989,8208,0.096466589312966
6065,633182,6065043507,"Riverside","Hemet","Census Tract 435.07, Riverside County, California",2411439,84542,6676,0.593012893663835
6065,667112,6065043507,"Riverside","San Jacinto","Census Tract 435.07, Riverside County, California",2411439,47989,6676,0.406987106336165
6067,622020,6067009307,"Sacramento","Elk Grove","Census Tract 93.07, Sacramento County, California",1524553,170825,5687,1
6001,681204,6001440308,"Alameda","Union City","Census Tract 4403.08, Alameda County, California",1656754,74722,6171,1
6037,644000,6037221820,"Los Angeles","Los Angeles","Census Tract 2218.20, Los Angeles County, California",10081570,3966936,2363,1
6075,667000,6075012401,"San Francisco","San Francisco","Census Tract 124.01, San Francisco County, California",874961,874961,4667,1
6107,658240,6107003801,"Tulare","Porterville","Census Tract 38.01, Tulare County, California",461898,59697,3021,1
6067,662910,6067009110,"Sacramento","Rosemont CDP","Census Tract 91.10, Sacramento County, California",1524553,23602,2029,1
6059,628000,6059011300,"Orange","Fullerton","Census Tract 113, Orange County, California",3168044,139611,5153,1
6065,667112,6065043512,"Riverside","San Jacinto","Census Tract 435.12, Riverside County, California",2411439,47989,7618,1
