bg2020gj,bg2020ge,tr2010gj,tr2010ge,wt_pop,wt_adult,wt_hh,wt_hu,parea
G06001303362022,060133362022,G0600130336202,06013336202,1,1,1,1,1
G06001303362023,060133362023,G0600130336202,06013336202,1,1,1,1,1
G06001303371001,060133371001,G0600130337100,06013337100,1,1,1,1,1
G06001303371002,060133371002,G0600130337100,06013337100,0.983127839066,0.981717011129,1,0.993333333333,0.988516352362
G06001303371002,060133371002,G0600130335000,06013335000,0,0,0,0,5.67392753e-4
G06001303371002,060133371002,G0600130337200,06013337200,0.016872160934,0.018282988871,0,0.006666666667,0.001163412049
G06001303371002,060133371002,G0600130336101,06013336101,0,0,0,0,0.009752842836
G06001303372011,060133372011,G0600130337200,06013337200,1,1,1,1,1
G06001303372012,060133372012,G0600130337200,06013337200,1,1,1,1,1
G06001303372021,060133372021,G0600130337200,06013337200,1,1,1,1,0.971766216273
G06001303372021,060133372021,G0600130336101,06013336101,0,0,0,0,0.028233783727
G06001303372022,060133372022,G0600130337200,06013337200,0.99994323107,0.999953891527,0.999948277655,0.999948665088,0.999875471933
G06001303372022,060133372022,G0600130337100,06013337100,5.676893e-5,4.6108473e-5,5.1722345e-5,5.1334912e-5,1.24528067e-4
G06001303372023,060133372023,G0600130337200,06013337200,1,1,1,1,1
G06001303372024,060133372024,G0600130337200,06013337200,1,1,1,1,1
G06001303373001,060133373001,G0600130337300,06013337300,1,1,1,1,1
G06001303373002,060133373002,G0600130337300,06013337300,1,1,1,1,1
G06001303373003,060133373003,G0600130337300,06013337300,1,1,1,1,1
G06001303373004,060133373004,G0600130337300,06013337300,1,1,1,1,1
G06001303373005,060133373005,G0600130337300,06013337300,1,1,1,1,1
G06001303373006,060133373006,G0600130337300,06013337300,1,1,1,1,1
G06001303381011,060133381011,G0600130338101,06013338101,1,1,1,1,1
G06001303381012,060133381012,G0600130338101,06013338101,1,1,1,1,1
G06001303381013,060133381013,G0600130338101,06013338101,1,1,1,1,1
G06001303381014,060133381014,G0600130338101,06013338101,1,1,1,1,0.989940974397
G06001303381014,060133381014,G0600130324001,06013324001,0,0,0,0,0.010059025603
G06001303381021,060133381021,G0600130338102,06013338102,1,1,1,1,1
G06001303381022,060133381022,G0600130338101,06013338101,0,0,0,0,2.65874125e-4
G06001303381022,060133381022,G0600130338102,06013338102,1,1,1,1,0.999734125875
G06001303382011,060133382011,G0600130338201,06013338201,1,1,1,1,1
G06001303382012,060133382012,G0600130338201,06013338201,1,1,1,1,1
G06001303382031,060133382031,G0600130338203,06013338203,1,1,1,1,1
G06001303382032,060133382032,G0600130338203,06013338203,1,1,1,1,1
G06001303382033,060133382033,G0600130338203,06013338203,1,1,1,1,1
G06001303382034,060133382034,G0600130338203,06013338203,1,1,1,1,1
G06001303382035,060133382035,G0600130338203,06013338203,1,1,1,1,1
G06001303382041,060133382041,G0600130338204,06013338204,0.999899111308,0.999920684601,1,0.999871053108,0.98568588757
G06001303382041,060133382041,G0600130338203,06013338203,1.00888692e-4,7.9315399e-5,0,1.28946892e-4,0.01431411243
G06001303382042,060133382042,G0600130338204,06013338204,0.980698673593,0.98119612334,0.978291013081,0.978527942952,0.970052524297
G06001303382042,060133382042,G0600130338203,06013338203,0,0,0,0,4.85626106e-4
G06001303382042,060133382042,G0600130339002,06013339002,0.019301326407,0.01880387666,0.021708986919,0.021472057048,0.029461849596
G06001303382043,060133382043,G0600130338204,06013338204,1,1,1,1,1
G06001303382044,060133382044,G0600130338204,06013338204,1,1,1,1,0.986443670131
G06001303382044,060133382044,G0600130338203,06013338203,0,0,0,0,0.013556329869
G06001303383011,060133383011,G0600130338301,06013338301,1,1,1,1,1
G06001303383012,060133383012,G0600130338301,06013338301,1,1,1,1,1
G06001303383021,060133383021,G0600130338302,06013338302,1,1,1,1,0.925520294024
G06001303383021,060133383021,G0600130343002,06013343002,0,0,0,0,0.02568372411
G06001303383021,060133383021,G0600130343003,06013343003,0,0,0,0,0.048795981865
G06001303383022,060133383022,G0600130338302,06013338302,1,1,1,1,0.992146856484
G06001303383022,060133383022,G0600130346101,06013346101,0,0,0,0,0.007853143516
G06001303383023,060133383023,G0600130338302,06013338302,1,1,1,1,1
G06001303390011,060133390011,G0600130339001,06013339001,0.999619851875,0.999620173654,0.999618604124,0.999618604124,0.999735675517
G06001303390011,060133390011,G0600130343003,06013343003,3.80148125e-4,3.79826346e-4,3.81395876e-4,3.81395876e-4,2.64324483e-4
G06001303390012,060133390012,G0600130339001,06013339001,0.999735251282,0.999739067049,0.999746698548,0.999749114478,0.986629359655
G06001303390012,060133390012,G0600130343003,06013343003,2.64748718e-4,2.60932951e-4,2.53301452e-4,2.50885522e-4,0.013370640345
G06001303390013,060133390013,G0600130339001,06013339001,1,1,1,1,0.999670169924
G06001303390013,060133390013,G0600130341000,06013341000,0,0,0,0,3.29830076e-4
G06001303390031,060133390031,G0600130339002,06013339002,1,1,1,1,1
G06001303390032,060133390032,G0600130339002,06013339002,1,1,1,1,0.989516546822
G06001303390032,060133390032,G0600130343001,06013343001,0,0,0,0,0.010483453178
G06001303390041,060133390041,G0600130339002,06013339002,1,1,1,1,1
G06001303390042,060133390042,G0600130339002,06013339002,1,1,1,1,1
G06001303400011,060133400011,G0600130325000,06013325000,3.17965472e-4,3.55290633e-4,3.0344059e-4,2.83352189e-4,0.005011585
G06001303400011,060133400011,G0600130340001,06013340001,0.999682034528,0.999644709367,0.99969655941,0.999716647811,0.994988415
G06001303400012,060133400012,G0600130325000,06013325000,0,0,0,0,0.001004261926
G06001303400012,060133400012,G0600130340001,06013340001,1,1,1,1,0.998995738074
G06001303400013,060133400013,G0600130340001,06013340001,1,1,1,1,1
G06001303400014,060133400014,G0600130340001,06013340001,1,1,1,1,1
G06001303400031,060133400031,G0600130340002,06013340002,1,1,1,1,1
G06001303400032,060133400032,G0600130340002,06013340002,1,1,1,1,1
G06001303400033,060133400033,G0600130340002,06013340002,0.982931885959,0.980668941289,0.998766770162,0.998796812302,0.997358426459
G06001303400033,060133400033,G0600130326000,06013326000,0.017068114041,0.019331058711,0.001233229838,0.001203187698,0.002481341675
G06001303400033,060133400033,G0600130347000,06013347000,0,0,0,0,1.60231866e-4
G06001303400041,060133400041,G0600130340002,06013340002,1,1,1,1,0.998195181174
G06001303400041,060133400041,G0600130341000,06013341000,0,0,0,0,0.001804818826
G06001303400042,060133400042,G0600130340002,06013340002,1,1,1,1,1
G06001303400043,060133400043,G0600130340002,06013340002,1,1,1,1,1
G06001303410001,060133410001,G0600130341000,06013341000,1,1,1,1,1
G06001303410002,060133410002,G0600130341000,06013341000,0.999177561329,0.999180065431,0.999269430272,0.999203088606,0.887942702828
G06001303410002,060133410002,G0600130351102,06013351102,8.22438671e-4,8.19934569e-4,7.30569728e-4,7.96911394e-4,0.112057297172
G06001303410003,060133410003,G0600130341000,06013341000,1,1,1,1,1
G06001303430011,060133430011,G0600130343001,06013343001,1,1,1,1,1
G06001303430012,060133430012,G0600130343001,06013343001,1,1,1,1,0.968492573651
G06001303430012,060133430012,G0600130339001,06013339001,0,0,0,0,0.031507426349
G06001303430013,060133430013,G0600130343001,06013343001,1,1,1,1,0.992586711869
G06001303430013,060133430013,G0600130339002,06013339002,0,0,0,0,0.007413288131
G06001303430014,060133430014,G0600130343001,06013343001,1,1,1,1,0.984694610031
G06001303430014,060133430014,G0600130339001,06013339001,0,0,0,0,0.015305389969
G06001303430021,060133430021,G0600130343002,06013343002,1,1,1,1,1
G06001303430022,060133430022,G0600130343002,06013343002,1,1,1,1,0.993922905045
G06001303430022,060133430022,G0600130338302,06013338302,0,0,0,0,0.006077094955
G06001303430023,060133430023,G0600130343002,06013343002,1,1,1,1,1
G06001303430031,060133430031,G0600130338302,06013338302,0,0,0,0,0.001500110912
G06001303430031,060133430031,G0600130343003,06013343003,0.999918141615,0.999920653608,0.999922567445,0.999924070132,0.990220475901
G06001303430031,060133430031,G0600130346101,06013346101,8.1858385e-5,7.9346392e-5,7.7432555e-5,7.5929868e-5,0.008279413187
G06001303430032,060133430032,G0600130343003,06013343003,1,1,1,1,0.998629740194
G06001303430032,060133430032,G0600130346101,06013346101,0,0,0,0,0.001370259806
G06001303451011,060133451011,G0600130345101,06013345101,1,1,1,1,1
G06001303451012,060133451012,G0600130345101,06013345101,1,1,1,1,1
G06001303451013,060133451013,G0600130345101,06013345101,1,1,1,1,1
G06001303451014,060133451014,G0600130345101,06013345101,0.97696224238,0.975063740066,0.978722964407,0.979470156214,0.985703483337
G06001303451014,060133451014,G0600010450400,06001450400,0.02303775762,0.024936259934,0.021277035593,0.020529843786,0.014296516663
G06001303451021,060133451021,G0600130345102,06013345102,1,1,1,1,1
G06001303451022,060133451022,G0600130345102,06013345102,1,1,1,1,1
G06001303451023,060133451023,G0600130345102,06013345102,1,1,1,1,1
G06001303451031,060133451031,G0600130345103,06013345103,1,1,1,1,1
G06001303451032,060133451032,G0600130345103,06013345103,1,1,1,1,1
G06001303451033,060133451033,G0600130345103,06013345103,1,1,1,1,1
G06001303451034,060133451034,G0600130345103,06013345103,1,1,1,1,1
G06001303451051,060133451051,G0600130345105,06013345105,0.998344648682,0.998291938443,0.998396158401,0.998315108142,0.996547961264
G06001303451051,060133451051,G0600130345114,06013345114,0.001655351318,0.001708061557,0.001603841599,0.001684891858,0.003452038736
G06001303451052,060133451052,G0600130345105,06013345105,1,1,1,1,1
G06001303451053,060133451053,G0600130345105,06013345105,1,1,1,1,1
G06001303451054,060133451054,G0600130345105,06013345105,1,1,1,1,0.982677689157
G06001303451054,060133451054,G0600130345202,06013345202,0,0,0,0,0.017322310843
G06001303451055,060133451055,G0600130345105,06013345105,1,1,1,1,0.988492911396
G06001303451055,060133451055,G0600130345114,06013345114,0,0,0,0,0.011507088604
G06001303451111,060133451111,G0600130345111,06013345111,1,1,1,1,1
G06001303451112,060133451112,G0600130345111,06013345111,1,1,1,1,1
G06001303451113,060133451113,G0600130345111,06013345111,1,1,1,1,1
G06001303451114,060133451114,G0600130345111,06013345111,1,1,1,1,1
G06001303451121,060133451121,G0600130345112,06013345112,1,1,1,1,1
G06001303451122,060133451122,G0600130345112,06013345112,0.993160159276,0.994042064147,0.993694455739,0.993883125568,0.989447129051
G06001303451122,060133451122,G0600130345113,06013345113,0,0,0,0,0.001762101783
G06001303451122,060133451122,G0600130345108,06013345108,0.006839840724,0.005957935853,0.006305544261,0.006116874432,0.008790769166
G06001303451123,060133451123,G0600130345112,06013345112,1,1,1,1,1
G06001303451124,060133451124,G0600130345112,06013345112,0.830573133233,0.833110879134,0.8211459803,0.811460086185,0.955449730452
G06001303451124,060133451124,G0600130355115,06013355115,0.164641597211,0.161840693983,0.17382525301,0.183650947325,0.038248458698
G06001303451124,060133451124,G0600130345108,06013345108,0.004785269556,0.005048426883,0.005028766689,0.00488896649,0.00630181085
G06001303451131,060133451131,G0600130345113,06013345113,0.97275220535,0.973283941421,0.97583010122,0.975236233301,0.995378479143
G06001303451131,060133451131,G0600130345112,06013345112,0.02724779465,0.026716058579,0.02416989878,0.024763766699,0.004621520857
G06001303451132,060133451132,G0600130355114,06013355114,0.070919391188,0.068525676355,0.075876502235,0.075350002332,0.017159143678
G06001303451132,060133451132,G0600130345113,06013345113,0.929080608812,0.931474323645,0.924123497765,0.924649997668,0.982840856322
G06001303451141,060133451141,G0600130345114,06013345114,1,1,1,1,1
G06001303451142,060133451142,G0600130345114,06013345114,1,1,1,1,1
G06001303451143,060133451143,G0600130345114,06013345114,1,1,1,1,1
G06001303451144,060133451144,G0600130345114,06013345114,1,1,1,1,1
